1,1,441,601
1,2,412,602
2,1,443,602
2,2,410,602
3,1,445,603
3,2,407,602
4,1,447,603
4,2,405,602
5,1,447,603
5,2,402,603
6,1,448,604
6,2,401,603
7,1,449,604
7,2,399,604
8,1,451,604
8,2,396,604
9,1,453,603
9,2,395,606
10,1,455,603
10,2,394,605
11,1,457,603
11,2,392,606
12,1,458,602
12,2,390,606
13,1,459,602
13,2,388,605
14,1,461,602
14,2,386,605
15,1,462,603
15,2,386,608
16,1,465,604
16,2,386,609
17,1,466,604
17,2,388,610
18,1,467,605
18,2,392,610
19,1,468,605
19,2,396,609
20,1,469,605
20,2,401,609
21,1,470,606
21,2,405,609
22,1,472,606
22,2,408,609
23,1,473,606
23,2,410,610
24,1,474,606
24,2,411,611
25,1,475,606
25,2,412,610
26,1,476,606
26,2,414,610
27,1,477,606
27,2,416,611
28,1,478,607
28,2,416,611
29,1,479,607
29,2,417,610
30,1,480,608
30,2,418,609
31,1,481,608
31,2,420,609
32,1,479,610
32,2,421,608
33,1,477,609
33,2,422,607
34,1,474,608
34,2,423,608
35,1,470,607
35,2,424,608
36,1,467,606
36,2,424,609
37,1,463,605
37,2,425,609
38,1,459,604
38,2,426,609
39,1,458,604
39,2,427,609
40,1,456,604
40,2,428,608
41,1,454,604
41,2,428,608
42,1,454,604
42,2,429,608
43,1,453,604
43,2,430,608
44,1,451,604
44,2,430,607
45,1,450,605
45,2,431,608
46,1,450,606
46,2,432,608
47,1,449,605
47,2,434,607
48,1,447,603
48,2,435,607
49,1,444,601
49,2,436,608
50,1,443,597
50,2,437,606
51,1,442,594
51,2,437,606
52,1,440,594
52,2,436,605
53,1,439,593
53,2,434,606
54,1,435,592
54,2,430,605
55,1,432,591
55,2,429,605
56,1,432,591
56,2,428,604
57,1,428,590
57,2,429,604
58,1,426,591
58,2,431,605
59,1,426,592
59,2,431,604
60,1,424,592
60,2,434,604
61,1,422,592
61,2,437,605
62,1,421,591
62,2,441,604
63,1,419,591
63,2,445,603
64,1,418,591
64,2,448,602
65,1,418,590
65,2,449,603
66,1,417,589
66,2,452,602
67,1,416,589
67,2,453,601
68,1,415,590
68,2,455,601
69,1,416,592
69,2,459,600
70,1,419,594
70,2,462,600
71,1,422,594
71,2,463,599
72,1,425,595
72,2,465,599
73,1,428,594
73,2,469,600
74,1,430,594
74,2,471,601
75,1,432,594
75,2,474,600
76,1,432,595
76,2,476,600
77,1,433,595
77,2,478,599
78,1,433,595
78,2,481,599
79,1,435,595
79,2,482,598
80,1,434,595
80,2,485,599
81,1,435,595
81,2,487,599
82,1,436,596
82,2,488,600
83,1,439,594
83,2,490,601
84,1,440,590
84,2,491,599
85,1,442,590
85,2,492,601
86,1,445,589
86,2,493,600
87,1,446,587
87,2,494,599
88,1,446,588
88,2,496,597
89,1,448,589
89,2,499,596
90,1,449,589
90,2,501,596
91,1,451,591
91,2,504,596
92,1,454,592
92,2,504,598
93,1,455,592
93,2,506,597
94,1,457,593
94,2,508,597
95,1,460,595
95,2,509,598
96,1,461,595
96,2,510,598
97,1,464,595
97,2,511,600
98,1,465,594
98,2,512,601
99,1,467,595
99,2,512,602
100,1,469,595
100,2,513,602
101,1,470,595
101,2,513,601
102,1,472,597
102,2,516,602
103,1,473,596
103,2,517,602
104,1,475,595
104,2,518,602
105,1,476,595
105,2,519,602
106,1,479,594
106,2,520,603
107,1,481,594
107,2,522,604
108,1,483,594
108,2,522,604
109,1,484,595
109,2,522,604
110,1,486,595
110,2,521,603
111,1,487,596
111,2,519,603
112,1,490,597
112,2,514,602
113,1,491,598
113,2,511,601
114,1,493,599
114,2,505,600
115,1,495,598
115,2,502,600
116,1,495,598
116,2,499,600
117,1,496,597
117,2,497,600
118,1,501,600
118,2,495,601
119,1,502,600
119,2,493,601
120,1,503,600
120,2,491,600
121,1,505,600
121,2,490,601
122,1,506,600
122,2,488,602
123,1,507,600
123,2,487,602
124,1,509,600
124,2,485,601
125,1,509,599
125,2,482,599
126,1,512,599
126,2,481,600
127,1,514,599
127,2,479,599
128,1,515,599
128,2,477,600
129,1,516,599
129,2,476,601
130,1,517,599
130,2,472,603
131,1,518,600
131,2,471,602
132,1,520,599
132,2,468,601
133,1,520,598
133,2,466,601
134,1,521,599
134,2,464,601
135,1,522,598
135,2,463,600
136,1,523,599
136,2,460,602
137,1,523,599
137,2,458,601
138,1,525,599
138,2,456,601
139,1,527,599
139,2,454,601
140,1,527,599
140,2,453,602
141,1,527,599
141,2,451,601
142,1,526,600
142,2,450,601
143,1,527,600
143,2,448,600
144,1,527,599
144,2,447,600
145,1,527,599
145,2,444,598
146,1,528,599
146,2,442,599
147,1,528,599
147,2,440,600
148,1,529,598
148,2,439,599
149,1,529,598
149,2,441,599
150,1,528,599
150,2,447,599
151,1,527,600
151,2,452,598
152,1,523,601
152,2,454,599
153,1,520,600
153,2,458,600
154,1,518,600
154,2,460,600
155,1,515,600
155,2,462,599
156,1,513,601
156,2,463,599
157,1,511,600
157,2,465,600
158,1,510,601
158,2,466,599
159,1,510,602
159,2,468,599
160,1,508,602
160,2,469,598
161,1,507,602
161,2,470,598
162,1,504,599
162,2,472,598
163,1,501,597
163,2,473,597
164,1,500,597
164,2,474,598
165,1,499,595
165,2,475,598
166,1,497,594
166,2,478,598
167,1,496,594
167,2,480,596
168,1,494,595
168,2,480,596
169,1,493,596
169,2,481,596
170,1,491,597
170,2,483,596
171,1,489,598
171,2,483,596
172,1,489,598
172,2,485,598
173,1,488,598
173,2,487,597
174,1,487,600
174,2,491,597
175,1,486,600
175,2,493,595
176,1,484,600
176,2,493,594
177,1,482,599
177,2,495,594
178,1,480,600
178,2,496,593
179,1,479,600
179,2,497,595
180,1,478,600
180,2,500,595
181,1,475,601
181,2,501,595
182,1,474,601
182,2,503,594
183,1,473,599
183,2,503,595
184,1,471,597
184,2,505,594
185,1,470,597
185,2,505,593
186,1,468,596
186,2,510,595
187,1,466,597
187,2,513,594
188,1,463,596
188,2,513,594
189,1,462,596
189,2,515,594
190,1,460,596
190,2,517,594
191,1,457,596
191,2,519,594
192,1,456,596
192,2,522,595
193,1,454,597
193,2,522,593
194,1,452,596
194,2,524,595
195,1,451,599
195,2,526,594
196,1,451,599
196,2,527,593
197,1,450,598
197,2,531,594
198,1,451,597
198,2,533,593
199,1,450,597
199,2,534,595
200,1,448,596
200,2,535,594
201,1,447,595
201,2,532,595
202,1,447,595
202,2,528,593
203,1,444,595
203,2,527,591
204,1,443,595
204,2,520,594
205,1,441,595
205,2,520,593
206,1,440,595
206,2,518,594
207,1,438,595
207,2,515,593
208,1,437,594
208,2,513,593
209,1,436,595
209,2,510,593
210,1,436,596
210,2,511,593
211,1,438,595
211,2,510,594
212,1,441,594
212,2,509,594
213,1,445,593
213,2,507,594
214,1,448,593
214,2,508,594
215,1,451,592
215,2,508,594
216,1,454,592
216,2,505,594
217,1,457,591
217,2,504,593
218,1,458,591
218,2,503,593
219,1,459,589
219,2,499,592
220,1,460,589
220,2,499,593
221,1,462,590
221,2,496,593
222,1,463,590
222,2,495,593
223,1,463,591
223,2,493,594
224,1,463,591
224,2,493,594
225,1,464,592
225,2,491,594
226,1,466,593
226,2,490,592
227,1,466,594
227,2,489,593
228,1,468,594
228,2,487,592
229,1,468,594
229,2,486,593
230,1,469,594
230,2,485,592
231,1,471,593
231,2,484,594
232,1,472,592
232,2,483,594
233,1,473,591
233,2,482,594
234,1,474,591
234,2,483,596
235,1,476,591
235,2,482,596
236,1,478,591
236,2,483,595
237,1,479,592
237,2,480,595
238,1,480,593
238,2,480,596
239,1,481,592
239,2,480,597
240,1,481,592
240,2,478,597
241,1,482,593
241,2,477,596
242,1,486,592
242,2,475,598
243,1,485,592
243,2,476,597
244,1,486,593
244,2,475,597
245,1,487,592
245,2,476,596
246,1,487,593
246,2,474,596
247,1,488,592
247,2,473,597
248,1,489,592
248,2,472,597
249,1,489,591
249,2,471,596
250,1,490,591
250,2,470,596
251,1,491,591
251,2,469,595
252,1,492,591
252,2,469,596
253,1,492,591
253,2,467,597
254,1,493,591
254,2,466,597
255,1,493,591
255,2,463,597
256,1,494,591
256,2,461,597
257,1,495,591
257,2,459,596
258,1,496,591
258,2,456,598
259,1,497,592
259,2,455,597
260,1,497,591
260,2,454,597
261,1,499,590
261,2,451,599
262,1,499,589
262,2,448,598
263,1,500,590
263,2,446,596
264,1,501,590
264,2,444,595
265,1,502,591
265,2,441,594
266,1,503,591
266,2,440,595
267,1,504,591
267,2,437,595
268,1,505,592
