1,1,465,346
1,2,522,483
2,1,461,347
2,2,522,484
3,1,458,347
3,2,522,485
4,1,455,348
4,2,521,486
5,1,452,349
5,2,520,487
6,1,449,349
6,2,519,488
7,1,447,350
7,2,519,489
8,1,444,350
8,2,519,490
9,1,442,351
9,2,519,490
10,1,440,352
10,2,518,490
11,1,437,353
11,2,518,491
12,1,435,353
12,2,517,492
13,1,432,354
13,2,517,493
14,1,430,354
14,2,517,493
15,1,427,355
15,2,517,494
16,1,425,356
16,2,517,496
17,1,423,356
17,2,519,497
18,1,421,357
18,2,519,499
19,1,419,357
19,2,519,500
20,1,417,358
20,2,519,501
21,1,416,358
21,2,519,503
22,1,413,358
22,2,518,503
23,1,411,359
23,2,519,505
24,1,409,360
24,2,518,505
25,1,407,360
25,2,517,506
26,1,406,360
26,2,517,508
27,1,404,361
27,2,517,509
28,1,402,361
28,2,516,510
29,1,401,361
29,2,516,510
30,1,399,363
30,2,516,512
31,1,397,363
31,2,517,514
32,1,396,363
32,2,516,514
33,1,394,364
33,2,517,516
34,1,393,364
34,2,517,516
35,1,392,365
35,2,516,517
36,1,390,365
36,2,516,518
37,1,389,366
37,2,516,519
38,1,391,371
38,2,516,520
39,1,394,376
39,2,516,520
40,1,397,382
40,2,515,521
41,1,400,384
41,2,515,523
42,1,400,388
42,2,514,523
43,1,401,391
43,2,514,523
44,1,402,395
44,2,511,524
45,1,403,398
45,2,509,523
46,1,403,401
46,2,507,523
47,1,404,404
47,2,505,523
48,1,404,406
48,2,504,523
49,1,405,409
49,2,502,523
50,1,404,412
50,2,501,525
51,1,406,415
51,2,499,526
52,1,406,418
52,2,498,526
53,1,407,419
53,2,497,527
54,1,407,422
54,2,495,528
55,1,407,424
55,2,495,529
56,1,408,426
56,2,494,530
57,1,408,428
57,2,493,531
58,1,408,431
58,2,492,532
59,1,408,432
59,2,491,533
60,1,409,434
60,2,489,533
61,1,409,436
61,2,488,533
62,1,409,438
62,2,488,534
63,1,410,440
63,2,486,536
64,1,411,442
64,2,485,536
65,1,411,444
65,2,485,537
66,1,412,445
66,2,484,538
67,1,412,447
67,2,483,538
68,1,412,448
68,2,483,539
69,1,412,450
69,2,482,540
70,1,413,452
70,2,481,540
71,1,413,454
71,2,480,541
72,1,414,455
72,2,479,542
73,1,414,457
73,2,478,542
74,1,414,458
74,2,477,542
75,1,414,459
75,2,476,543
76,1,414,461
76,2,475,543
77,1,415,462
77,2,474,544
78,1,415,463
78,2,474,544
79,1,415,465
79,2,473,544
80,1,415,467
80,2,473,545
81,1,415,468
81,2,472,545
82,1,416,470
82,2,471,546
83,1,416,471
83,2,470,546
84,1,416,471
84,2,470,547
85,1,416,472
85,2,469,547
86,1,416,473
86,2,469,547
87,1,417,475
87,2,467,546
88,1,422,475
88,2,466,542
89,1,423,474
89,2,464,539
90,1,426,477
90,2,464,536
91,1,427,479
91,2,463,533
92,1,429,481
92,2,463,531
93,1,430,482
93,2,461,530
94,1,432,484
94,2,459,529
95,1,433,486
95,2,458,527
96,1,434,488
96,2,456,526
97,1,435,490
97,2,455,524
98,1,436,491
98,2,453,523
99,1,438,493
99,2,451,521
100,1,440,494
100,2,449,521
101,1,440,497
101,2,448,520
102,1,442,498
102,2,447,519
103,1,442,500
103,2,445,518
104,1,443,501
104,2,444,518
105,1,444,502
105,2,442,516
106,1,446,504
106,2,441,516
107,1,447,505
107,2,440,515
108,1,447,506
108,2,439,514
109,1,448,508
109,2,438,513
110,1,449,509
110,2,436,512
111,1,451,508
111,2,435,512
112,1,454,508
112,2,434,512
113,1,458,509
113,2,432,511
114,1,460,512
114,2,431,510
115,1,462,515
115,2,430,510
116,1,465,517
116,2,429,509
117,1,467,519
117,2,428,509
118,1,470,521
118,2,427,508
119,1,472,523
119,2,427,507
120,1,475,525
120,2,425,506
121,1,477,527
121,2,424,506
122,1,479,528
122,2,424,505
123,1,482,529
123,2,423,504
124,1,483,530
124,2,422,503
125,1,485,532
125,2,421,502
126,1,487,533
126,2,420,502
127,1,489,535
127,2,418,500
128,1,491,536
128,2,418,501
129,1,493,537
129,2,417,500
130,1,494,539
130,2,416,500
131,1,496,539
131,2,415,498
132,1,499,540
132,2,414,498
133,1,500,540
133,2,413,498
134,1,502,541
134,2,412,497
135,1,504,539
135,2,411,496
136,1,505,539
136,2,411,495
137,1,508,538
137,2,411,495
138,1,511,538
138,2,410,494
139,1,514,539
139,2,409,494
140,1,516,540
140,2,408,493
141,1,518,539
141,2,409,490
142,1,520,540
142,2,412,488
143,1,523,541
143,2,415,486
144,1,526,540
144,2,417,484
145,1,527,540
145,2,418,482
146,1,530,540
146,2,419,480
147,1,531,540
147,2,419,478
148,1,532,541
148,2,420,477
149,1,534,541
149,2,420,475
150,1,536,541
150,2,422,472
151,1,538,541
151,2,422,471
152,1,540,541
152,2,422,469
153,1,542,541
153,2,423,467
154,1,543,541
154,2,423,466
155,1,545,541
155,2,423,464
156,1,546,541
156,2,423,462
157,1,547,542
157,2,424,461
158,1,549,542
158,2,425,459
159,1,550,542
159,2,425,458
160,1,551,543
160,2,425,456
161,1,552,543
161,2,425,455
162,1,554,542
162,2,425,453
163,1,554,537
163,2,426,452
164,1,552,530
164,2,427,450
165,1,551,524
165,2,427,449
166,1,549,520
166,2,427,448
167,1,548,517
167,2,428,446
168,1,548,513
168,2,428,445
169,1,548,508
169,2,428,444
170,1,548,505
170,2,429,442
171,1,549,503
171,2,430,442
172,1,550,499
172,2,430,441
173,1,549,496
173,2,430,440
174,1,550,492
174,2,431,439
175,1,551,490
175,2,431,438
176,1,551,487
176,2,431,437
177,1,552,484
177,2,432,436
178,1,553,482
178,2,435,436
179,1,553,479
179,2,439,438
180,1,554,476
180,2,442,439
181,1,555,474
181,2,444,442
182,1,555,471
182,2,448,444
183,1,556,469
183,2,449,444
184,1,556,467
184,2,451,445
185,1,556,465
185,2,453,445
186,1,556,463
186,2,457,444
187,1,557,461
187,2,459,444
188,1,556,458
188,2,461,444
189,1,557,456
189,2,464,444
190,1,557,453
190,2,466,443
191,1,557,451
191,2,469,443
192,1,558,449
192,2,471,443
193,1,557,447
193,2,473,443
194,1,549,447
194,2,475,443
195,1,539,446
195,2,477,442
196,1,534,446
196,2,479,442
197,1,529,443
197,2,480,442
198,1,523,442
198,2,482,442
199,1,516,440
199,2,484,442
200,1,513,438
200,2,486,442
201,1,508,436
201,2,488,442
202,1,504,435
202,2,490,442
203,1,500,432
203,2,493,443
204,1,496,432
204,2,494,443
205,1,491,430
205,2,496,443
206,1,488,428
206,2,496,443
207,1,484,427
207,2,499,443
208,1,481,426
208,2,500,443
209,1,477,425
209,2,501,443
210,1,473,424
210,2,502,443
211,1,470,422
211,2,504,443
212,1,467,422
212,2,506,443
213,1,464,420
213,2,508,442
214,1,460,420
214,2,509,442
215,1,458,420
215,2,510,443
216,1,454,418
216,2,511,443
217,1,451,417
217,2,513,442
218,1,449,416
218,2,513,439
219,1,446,416
219,2,512,433
220,1,444,415
220,2,510,431
221,1,441,414
221,2,507,428
222,1,438,414
222,2,506,425
223,1,436,413
223,2,505,423
224,1,434,412
224,2,504,420
225,1,432,412
225,2,505,419
226,1,429,410
226,2,504,417
227,1,428,412
227,2,503,414
228,1,425,418
228,2,503,412
229,1,422,424
229,2,502,410
230,1,421,426
230,2,503,407
231,1,420,429
231,2,502,407
232,1,417,432
232,2,502,404
233,1,415,434
233,2,502,402
234,1,413,437
234,2,502,400
235,1,410,439
235,2,502,399
236,1,407,442
236,2,501,397
237,1,405,444
237,2,501,396
238,1,402,446
238,2,501,395
239,1,400,449
239,2,500,393
240,1,399,450
240,2,499,392
241,1,397,453
241,2,499,390
242,1,394,455
242,2,499,389
243,1,392,457
243,2,499,387
244,1,390,458
244,2,499,386
245,1,389,460
245,2,498,384
246,1,387,462
246,2,498,383
247,1,386,463
247,2,497,382
248,1,384,465
248,2,497,380
249,1,382,466
249,2,497,379
250,1,381,468
250,2,497,378
251,1,379,469
251,2,495,377
252,1,378,471
252,2,495,376
253,1,375,472
253,2,495,375
254,1,374,474
254,2,495,374
255,1,373,475
255,2,495,372
256,1,370,476
256,2,495,370
257,1,369,478
257,2,494,370
258,1,373,481
258,2,494,369
259,1,376,486
259,2,493,368
260,1,379,489
260,2,493,367
261,1,381,493
261,2,493,366
262,1,382,496
262,2,492,365
263,1,382,499
263,2,492,364
264,1,382,502
264,2,492,363
265,1,383,506
265,2,492,362
266,1,383,508
266,2,492,361
267,1,384,512
267,2,492,360
268,1,384,516
268,2,491,359
269,1,385,517
269,2,491,358
270,1,385,519
270,2,491,358
271,1,384,522
271,2,491,357
272,1,385,525
272,2,490,356
273,1,384,528
273,2,490,354
274,1,386,530
274,2,490,353
275,1,386,532
275,2,487,354
